conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,Keyword,ID
1.96E+18,31/08/2025 12:19,1,Yth Presiden @prabowo aksi terakhir menelan 7 nyawa WNI. Demi keadilan &amp; kepercayaan publik kami mohon: - bebaskan peserta demo yg ditahan - ganti Kapolri &amp; evaluasi institusi - hukum berat 7 brimob - batalkan 8 pajak yg memberatkan - ganti Menkeu #ReformasiPOLRI #TolakPajak,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1962128090232140118,1.43E+18,ReformasiPolri,77
1.96E+18,31/08/2025 11:54,0,@abcoulut PRIMAWAN DWIKI kami catat nama dan mukamu! #ACAB #ReformasiPOLRI https://t.co/8811PfKiR9,1.96E+18,,abcoulut,in,0,0,1,https://x.com/undefined/status/1962121929202253948,1.68E+18,ReformasiPolri,78
1.96E+18,31/08/2025 11:18,118,Hari ini diaspora Berlin bergerak @barengwarga #ResetIndonesia #BerlinBergerak #ReformasiPOLRI (Iya ada yang jualan batagor) https://t.co/bFm8LMUtce,1.96E+18,https://pbs.twimg.com/media/GzrTKJgXcAAEqkE.jpg,,in,2,0,44,https://x.com/undefined/status/1962112768972071336,64914751,ReformasiPolri,79
1.96E+18,31/08/2025 06:39,1, Perjuangan rakyat sejatinya tidak pernah kalah karena suara-suara lantang yang mengutuk penindasan masih terdengar. Tetaplah teguh kawanku sungguh perjuangan kita sudah benar tetap saling menjaga antar warga karena kita hanya memiliki kita. #BubarkanDPR #ReformasiPolri https://t.co/i2hIlYAQmG,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1962042227863203840/pu/img/CNs89maCVs_T2GMR.jpg,,in,0,1,0,https://x.com/undefined/status/1962042489956933723,1.76E+18,ReformasiPolri,80
1.96E+18,31/08/2025 04:40,0,Forum Advokasi UGM berdiri bersama keluarga korban bersama para burug yang ditindas dan bersama seluruh rakyat yang suaranya hendak dibungkam. *Kami bersuara karena diam berarti bersekutu dengan penindasan.* #JusticeForAffan #HentikanRepresifitasNegara #ReformasiPolri,1.96E+18,,formad_ugm,in,0,0,0,https://x.com/undefined/status/1962012665657901190,3189505243,ReformasiPolri,81
1.96E+18,31/08/2025 00:52,0,#BubarkanDPR #ReformasiPOLRI kalian GK bisa seenak nya sama rakyat,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961955198785708436,1.61E+18,ReformasiPolri,82
1.96E+18,31/08/2025 00:36,0,@ComradNobody @arwidodo Pemilu ulang #ReformasiPOLRI #reformasiDPR #PemiluUlang,1.96E+18,,ComradNobody,in,0,1,0,https://x.com/undefined/status/1961951069287895455,1.57E+18,ReformasiPolri,83
1.96E+18,31/08/2025 00:32,0,@dawiguna @GunRomli Mestinya pecat presiden #ReformasiPOLRI #reformasiDPR #PemiluUlang,1.96E+18,,dawiguna,in,0,0,0,https://x.com/undefined/status/1961950121543012450,1.57E+18,ReformasiPolri,84
1.96E+18,31/08/2025 00:19,0,pada akhirnya yg bikin paling mengusik seluruh lapisan adalah uang. emang ya uang bukan main powernya. #ReformasiParlemen #ReformasiPOLRI,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961946842599727322,1.89E+18,ReformasiPolri,85
1.96E+18,31/08/2025 00:02,0,@intinyadeh Kalo liat mukanya doang kayak orang baik. Ternyata emang jahat. Turun! #reformasipolri,1.96E+18,,intinyadeh,in,0,0,0,https://x.com/undefined/status/1961942534697189815,49706426,ReformasiPolri,86
1.96E+18,30/08/2025 23:43,1,Sudah di ijinkan tembak di tempat Bangun tidur lihat berita ini mau di bawa ke mana negeri ini @prabowo ? Rakyat selalu jadi tumbal keserakahan para pejabat dan penguasa #ReformasiPolri #ReformasiPolri #NegeriParaBedebah #NegeriParaBedebah https://t.co/ZEyb4IPo2a,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961937773168144384/pu/img/LzwxHvIBDxL2VLdg.jpg,,in,0,0,1,https://x.com/undefined/status/1961937792742891891,1.75E+18,ReformasiPolri,87
1.96E+18,30/08/2025 20:59,0,Istighfar sama kepada saat ini sehat2 untuk kawan2 yang turun ke jalan :') #ReformasiDPR #ReformasiPolri,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961896619168985132,1.22E+18,ReformasiPolri,88
1.96E+18,30/08/2025 20:06,0,Mereka memang hanya ingin perang dengan rakyat hanya itu hasrat mereka. #ReformasiPolri #indonesiareset #wargajagawarga #ACAB,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961883166190575713,1.90E+18,ReformasiPolri,89
1.96E+18,30/08/2025 19:54,395,POLRI superbody perlu direformasi. #ReformasiPOLRI #hatihatikamumulaiberpikir https://t.co/PdO2SrHSoS,1.96E+18,https://pbs.twimg.com/media/Gzn_VqVaAAADB_T.jpg,,in,1,3,232,https://x.com/undefined/status/1961880120286937429,71466821,ReformasiPolri,90
1.96E+18,30/08/2025 18:02,0,Gila segininya buat ngelawan rakyat sendiri reformasi polisi termasuk perubahan pemahaman bahwa mereka itu PUBLIC SERVICE bkn security force #reformasipolri #defundthepolice #defundpolri,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961852154052047254,1.61E+18,ReformasiPolri,91
1.96E+18,30/08/2025 17:32,0,gak ada yang pantas mati atas peluru yang diperintahi kecuali si pemberi perintah sendiri. #ReformasiParlemen #ReformasiPOLRI #acab1312,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961844478811210206,1.47E+18,ReformasiPolri,92
1.96E+18,30/08/2025 17:19,0,Aparat kayak gini Otaknya Dimana? Jika Gegara ditendang terus ditabrak Truk gimana? #ReformasiPOLRI #ReformasiPOLRI https://t.co/QhPoDsxw1i,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961841158340173917,3152238055,ReformasiPolri,93
1.96E+18,30/08/2025 16:12,1,Waspada teman-teman si prabowo sama sigit dah berani ngeluarin perintah tembak massa aksi stay safe cah #ReformasiPOLRI #PolisiPembunuhRakyat #DPRRI,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961824391215685675,8.61E+17,ReformasiPolri,94
1.96E+18,30/08/2025 15:59,0,Kebohongan ke Publik jadi Modus Mereka di berbagai Kasus. Ini di Rapat Resmi DPR.... #ReformasiPOLRI https://t.co/HetLOB7OMO,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961821207797653860,3152238055,ReformasiPolri,95
1.96E+18,30/08/2025 15:26,1,@tvOneNews Cukup #CopotKAPOLRI #ReformasiPOLRI Hapus kenaikan pajak dan batalkan tunjangan DPR. keadaan kembali kondusif,1.96E+18,,tvOneNews,in,0,0,0,https://x.com/undefined/status/1961812714445291544,1.07E+18,ReformasiPolri,96
1.96E+18,30/08/2025 15:11,2,@kompascom Sudahlah pak @prabowo gak usah bereksperimen. Cukup #CopotKAPOLRI #ReformasiPOLRI hapus kenaikan pajak dan hapus tunjangan DPR keadaan kembali kondusif,1.96E+18,,kompascom,in,0,0,0,https://x.com/undefined/status/1961809077086101954,1.07E+18,ReformasiPolri,97
1.96E+18,30/08/2025 15:08,1,@VIVAcoid Sudahlah pak @prabowo gak usah bereksperimen. Cukup #CopotKAPOLRI #ReformasiPOLRI dan hapus tunjangan DPR keadaan kembali kondusif,1.96E+18,,VIVAcoid,in,0,0,0,https://x.com/undefined/status/1961808323919089885,1.07E+18,ReformasiPolri,98
1.96E+18,30/08/2025 13:03,0,Tanggal 1 September 2025 Aksi Kamisan Kaltim bersama Alliasi Mahakam akan mengadakan aksi Blacken DPRD Kaltim. Halal bihalal di Masjid Islamic Center pada pukul 10:00 wib kerumunan akan bergerak menuju DPRD Kalimantan timur. sc : #KALTIMFOLKS #ReformasiPolri #bubarkandpr https://t.co/UrHMulld7T,1.96E+18,https://pbs.twimg.com/media/GzmhklQbYAArFVA.jpg,,in,0,1,0,https://x.com/undefined/status/1961776768173633780,1559248458,ReformasiPolri,99
1.96E+18,30/08/2025 12:24,0,@republikaonline Sudah cukup pak berbagai eksperimen utk meredam demonstrasi. Cukup #CopotKapolriListyosigit #ReformasiPOLRI batalkan pemberian tunjangan DPR batalkan semua kebijakan yg memeras rakyat.,1.96E+18,,republikaonline,in,0,0,0,https://x.com/undefined/status/1961766957801456053,1.07E+18,ReformasiPolri,100
1.96E+18,30/08/2025 10:19,0,Rakyat menuntut: Copot Kapolri! Reformasi Polri! Bangun institusi yang benar-benar melayani bukan membunuh rakyat. Jika tidak negara ini sedang menggadaikan legitimasi konstitusinya. #ReformasiPolri #CopotKapolri #SaveDemokrasi,1.96E+18,,SandiMataram,in,0,1,0,https://x.com/undefined/status/1961735502295625763,1.76E+18,ReformasiPolri,101
1.96E+18,30/08/2025 10:09,1,@kumparan Hanya #ReformasiPOLRI #CopotKAPOLRI situasi kondusif aman,1.96E+18,,kumparan,in,0,0,0,https://x.com/undefined/status/1961733021087985972,1.07E+18,ReformasiPolri,102
1.96E+18,30/08/2025 08:07,1,ROMBAK INSTITUSINYA!! #ReformasiPOLRI #ReformasiDPR #ResetIndonesia,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961702380745236521,8.37E+17,ReformasiPolri,103
1.96E+18,30/08/2025 08:00,1,REFORMASI POLRI #ReformasiPOLRI,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961700503982862721,1.89E+18,ReformasiPolri,104
1.96E+18,30/08/2025 07:42,49, KITA LANJUT KE POLRESTABES SURABAYA! BEBASKAN KAWAN KAMI! more info? Join aksi? DM! IG arek.gerak X arekgerak #acab #1312 #reformasipolri #resetindonesia @barengwarga https://t.co/4rpDYoXTx7,1.96E+18,https://pbs.twimg.com/media/GzlYN8rbUAAbBQe.jpg,,in,3,1,37,https://x.com/undefined/status/1961696129504141321,1.90E+18,ReformasiPolri,105
1.96E+18,30/08/2025 05:44,1,Kebrutakan Aparat yg Sdh Berkali2 dan Terutama 10 thn terakhir yg Seolah Kebal Hukum makin kesini Makin Arogan. Kejadian Skrg Rakyat Marah Batas Kesabaranya Sudah Pecah. Presiden @prabowo Harus Tegas dan Jelas Kebijakanya #ReformasiPolri #ReformasiDPR https://t.co/dvqWhmWyt1,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961666429373325779,3152238055,ReformasiPolri,106
1.96E+18,30/08/2025 05:34,1,Saya Kecewa dgn Bapak Yg mengguyur @DPR_RI dgn Kenaikan Gaji Dan Tunjangan saat Efisiensi dan Rakyat Sulit cari Uang. Beras Mahal. Pajak Meninggi. Sulut Cari Kerja. Pengangguran marak. @prabowo #ReformasiPolri #ReformasiDPR #turunkankapolri #Cabut Tunjangan Pensiun DPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961663722566611124,596108393,ReformasiPolri,107
1.96E+18,30/08/2025 05:22,11,damn bro udah make peluru tajam ya gilakk #ReformasiDPR #ReformasiPolri #dpranjing #polisipembunuh #acab1312 #Demo https://t.co/E9PPa51aYu,1.96E+18,https://pbs.twimg.com/media/Gzk4DdnaYAASboC.jpg,,in,0,1,3,https://x.com/undefined/status/1961660756132511950,1.05E+18,ReformasiPolri,108
1.96E+18,30/08/2025 05:20,0,Rakyat di sini berjuang sambil direpresi anggota DPR yg bikin ulah malah pada kabur ke luar negeri. Kurang bangsat dan bajingan apa mereka ini. #BubarkanDPR_RI #BubarkanDPR #ReformasiPolri #TurunkanPrabowoGibran,1.96E+18,,,in,0,0,1,https://x.com/undefined/status/1961660164660228511,1515193172,ReformasiPolri,109
1.96E+18,30/08/2025 03:39,134,Polda Metro Jaya Sabtu 30 Agustus 2025 #ReformasiPolri #CopotKapolri https://t.co/lzvEDxdDn3,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961634858595471360/pu/img/Pp29TV2H0HHkw3fQ.jpg,,in,0,3,51,https://x.com/undefined/status/1961634928598438253,9.29E+17,ReformasiPolri,110
1.96E+18,30/08/2025 03:18,1,@prabowo Pak Prabowo segera ke DPR! Wujudkan kedamaian &amp; kesejahteraan rakyat! Tuntaskan 7 tuntutan mahasiswa dari 20 organisasi! Perintahkan Kapolri tangkap Ahmad Sahroni sekarang juga! #IndonesiaGelap #ReformasiPolri #TindakTegas,1.96E+18,,prabowo,in,0,0,0,https://x.com/undefined/status/1961629593535946916,112159126,ReformasiPolri,111
1.96E+18,30/08/2025 03:11,219, PANGGILAN KEPADA SELURUH WARGA SIPIL SURABAYA Kami hadir membersamai Aksi: REFORMASI POLRI Sabtu 30/08/25 Polda jatim 11.00 more info? Join aksi? DM! IG arek.gerak X arekgerak Atau japri aku. #acab #1312 #reformasipolri #resetindonesia https://t.co/NeJMzYLM7j,1.96E+18,https://pbs.twimg.com/media/GzkaGiYbAAAmwMi.jpg,,in,11,14,183,https://x.com/undefined/status/1961627817315381534,1.52E+18,ReformasiPolri,112
1.96E+18,30/08/2025 02:33,1,Juga Cabut/Hentikan Tunjangan Pensiun @DPR_RI #ReformasiPOLRI #ReformasiDPR https://t.co/p8uMfhpcky,1.96E+18,https://pbs.twimg.com/media/GzkRejtaoAAk8hY.jpg,,in,0,0,0,https://x.com/undefined/status/1961618341145288821,596108393,ReformasiPolri,113
1.96E+18,30/08/2025 01:51,0,@DivHumas_Polri Alkisah di negara yang konon Rasis dan tidak pancasila mereka lebih paham bagaimana cara meminta maaf dan berbenah diri ketika melakukan kesalahan. Sedang di negara yang pancasila dan mengerti adat ketimuran malah tidak tahu bagaimana cara meminta maaf. #ReformasiPOLRI https://t.co/byo74w9ksE,1.96E+18,https://pbs.twimg.com/media/GzkHsSUbkAAuwTI.jpg,DivHumas_Polri,in,0,0,0,https://x.com/undefined/status/1961607583850271083,1.72E+18,ReformasiPolri,114
1.96E+18,30/08/2025 01:40,1,#ReformasiDPR #ReformasiPOLRI kalo bingung mundur aja bos @prabowo,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961604807296237789,1.08E+18,ReformasiPolri,115
1.96E+18,30/08/2025 01:36,0,Udah booking tiket kny di FX sudirman hari ini tapi yaudah lah. Gapapa uangku melayang daripada nyawa melayang digebukin polisi. Mending main robloks️️ #ReformasiPOLRI #ReformasiDPR #IndonesiaGelap #POLISIPEMBUNUH,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961604001008603206,1.94E+18,ReformasiPolri,116
1.96E+18,30/08/2025 01:25,0,Dan untuk hal-hal yang banyak memberi luka dan kecewa diam-diam ada secercah harapan makanya mereka meneriakkan satu kata LAWAN #IndonesiaGelap #BubarkanDPRSontoloyo #ReformasiPOLRI,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961601208264921296,1.45E+18,ReformasiPolri,117
1.96E+18,30/08/2025 01:20,1,Segera sahkan UU Perampasan Aset #ReformasiPOLRI #ReformasiDPR https://t.co/rhBFLvvMEK,1.96E+18,https://pbs.twimg.com/media/GzkAs1uacAA2MwC.jpg,,in,0,0,0,https://x.com/undefined/status/1961599885800870034,2542615363,ReformasiPolri,118
1.96E+18,30/08/2025 00:56,0,Alkisah di negara yang konon Rasis dan tidak pancasila lebih paham bagaimana cara meminta maaf dan berbenah diri ketika melakukan kesalahan. Sedang di negara yang konon sangat pancasila dan mengerti adat ketimuran malah tidak tahu bagaimana cara meminta maaf. #ReformasiPOLRI https://t.co/rah96axYfl,1.96E+18,https://pbs.twimg.com/media/Gzj7IZwbwAEIMP0.jpg,,in,0,0,0,https://x.com/undefined/status/1961593783050813873,1.72E+18,ReformasiPolri,119
1.96E+18,30/08/2025 00:44,0,@barengwarga Hanya dengan #ReformasiPOLRI #CopotKAPOLRI semua kembali aman,1.96E+18,,barengwarga,in,0,0,0,https://x.com/undefined/status/1961590887135547891,1.07E+18,ReformasiPolri,120
1.96E+18,30/08/2025 00:36,0,Saatnya copot Kapolri pak #PresidenPrabowo #ReformasiPolri #polisipembunuh #keamanan,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961588810556625368,98238227,ReformasiPolri,121
1.96E+18,29/08/2025 23:59,0,Doa Seorang Demonstran Sebelum Huru Hara #chaos #reformasipolri #Demo #DPRBUBAR https://t.co/Kgq9m3eSUy,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961579575810670941,1.47E+18,ReformasiPolri,122
1.96E+18,29/08/2025 23:09,1,Pertanyaan Rakyat ??? Berani gak dipecat.!!! #ReformasiPOLRI️🇮🇩 https://t.co/TF3YxrHw1Y,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961566907238322677,1.74E+18,ReformasiPolri,123
1.96E+18,29/08/2025 23:07,49,DPRD Makasar Halte Busway Sentral Senen #ReformasiPOLRI Makasar. Senen JKT https://t.co/KjHum0crD3,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961566363455217664/pu/img/vEwXGnqDK-KtkmcL.jpg,yaniarsim,in,0,1,24,https://x.com/undefined/status/1961566456765891013,9.29E+17,ReformasiPolri,124
1.96E+18,29/08/2025 23:07,1,@yaniarsim @DPR_RI Kembalikan kepercayaan kami #ReformasiPOLRI #ReformasiPOLRI,1.96E+18,,yaniarsim,in,0,0,0,https://x.com/undefined/status/1961566305691087219,1.87E+18,ReformasiPolri,125
1.96E+18,29/08/2025 22:55,1956,Darurat kepercayaan kpd institusi @DPR_RI dan Kepolisian #ReformasiPOLRI https://t.co/q95EViQhpA,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961563325411807232/pu/img/wQcWFMKe-OKLFHWh.jpg,,in,18,32,739,https://x.com/undefined/status/1961563405384597619,9.29E+17,ReformasiPolri,126
1.96E+18,29/08/2025 20:06,0,minimal s1 lah buat jadi polisi #reformasipolri,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961520763808440768,1.58E+18,ReformasiPolri,127
1.96E+18,29/08/2025 17:09,0,Akankah ada gelombang yang lebih besar lagi? #DPRDMAKASSAR #ReformasiPOLRI #BubarkanDPR https://t.co/WwoOoIKXXf,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961476217569456128/pu/img/moTr6Ii-1vauTGFL.jpg,,in,0,0,0,https://x.com/undefined/status/1961476239354679554,1.21E+18,ReformasiPolri,128
1.96E+18,29/08/2025 16:59,12,@antaranews Inti permasalahan dari demo adalah kekecewaan rakyat atas pemerintah atas kebijakan kenaikan pajak kenaikan tunjangan DPR sedangkan rakyat diperas dgn pajak. Koruptor dapat penghagaan dan jabatan tindakan represif aparat #CopotKAPOLRI #ReformasiPOLRI,1.96E+18,,antaranews,in,0,0,5,https://x.com/undefined/status/1961473808457670977,1.07E+18,ReformasiPolri,129
1.96E+18,29/08/2025 16:38,6,sumpah ini lohhhh #ReformasiPOLRI,1.96E+18,,,in,0,0,1,https://x.com/undefined/status/1961468549798748449,1.04E+18,ReformasiPolri,130
1.96E+18,29/08/2025 16:36,0,@dazaigojo Uang Pajak Yg mencekik Rakyat di Pakai Buat makan APARAT BRUTAL Yang Membunuh Rakyat nya sendiri... Luar Biasa !! Anak Buah @ListyoSigitP @DivHumas_Polri @prabowo #ReformasiPOLRI #ReformasiDPR,1.96E+18,,dazaigojo,in,0,0,0,https://x.com/undefined/status/1961468130741690702,596108393,ReformasiPolri,131
1.96E+18,29/08/2025 16:18,9,UPDATE!!! Kawan kawan Muda Bergerak masih membersamai masyarakat!! Stay safe semua!! Perjuangan masih panjang! #IndonesiaGelap #ReformasiPOLRI https://t.co/Ik0bPt5P1w,1.96E+18,https://pbs.twimg.com/amplify_video_thumb/1961463483373137920/img/NQ7P66DlCEjmEwdZ.jpg,,in,0,1,2,https://x.com/undefined/status/1961463546677719395,1.90E+18,ReformasiPolri,132
1.96E+18,29/08/2025 16:16,0,Setuju #ReformasiPOLRI #ReformasiDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961462907977544141,596108393,ReformasiPolri,133
1.96E+18,29/08/2025 15:39,1,Kenapa harus demo? #BubarkanDPR #ReformasiPOLRI #AdiliJokowi #GulingkanOligarki #TurunkanPrabowoGibran #IndonesiaGalap #PanggilanDarurat,1.96E+18,,,in,0,1,0,https://x.com/undefined/status/1961453758841496016,1515193172,ReformasiPolri,134
1.96E+18,29/08/2025 15:15,0,Negara sedang tidak baik-baik saja. Pak @prabowo mesti evaluasi para pembisik para pembantu pemerintahan dan segera ambil langkah strategis untuk menjawab kegelisahan banyak orang. Banyak hal ditutupi dari Pak Presiden. @Gerindra #SaveReformasi #ReformasiPOLRI #IndonesiaBersatu,1.96E+18,,notrealdisastr,in,0,1,1,https://x.com/undefined/status/1961447690463814030,1.59E+18,ReformasiPolri,135
1.96E+18,29/08/2025 15:08,1,INDONESIA Semua permasalahan ini tidak akan selesai kalo seandainya elit politik kita tetap sama. Mau #BubarkanDPR turunkan #Prabowo atau #ReformasiPOLRI dan terjadi #ReformasiJilid2 sama aja kalau parpol tetap isi elit nya sama. Sumber masalahnya disitu.,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961445899348918755,1.88E+18,ReformasiPolri,136
1.96E+18,29/08/2025 14:09,1,@kompascom Pelakunya harus diproses pidana bukan kode etik. #CopotKAPOLRI #ReformasiPOLRI,1.96E+18,,kompascom,in,0,0,0,https://x.com/undefined/status/1961431046081450330,1.07E+18,ReformasiPolri,137
1.96E+18,29/08/2025 13:42,1,8. Kalau kasus ini cuma berhenti i klarifikasi kita kirim pesan berbahaya: nyawa sipil dianggap kesalahan teknis. Tapi kalau hukum ditegakkan tegas &amp; transparan Polri justru makin kuat di mata rakyat. Tidak boleh ada Affan lain di jalanan. #KeadilanUntukAffan #ReformasiPolri,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961424173710053480,1.54E+18,ReformasiPolri,138
1.96E+18,29/08/2025 13:41,0,Ini bkn soal anti-polisi. Kita ingin polisi yang profesional dihormati karena melindungi rakyat bukan ditakuti karena merasa kebal hukum. Keadilan untuk Affan adalah ujian negara hukum: aparat tunduk pada hukum atau hukum tunduk pada aparat? #KeadilanUntukAffan #ReformasiPolri,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961423918998458641,1.54E+18,ReformasiPolri,139
1.96E+18,29/08/2025 13:40,0,Apa yang harus dilakukan? Proses pidana jalan bukan cuma sidang etik. Rekonstruksi terbuka. Audit rantai komando &amp; cek kendaraan. Kompensasi keluarga korban. Hentikan rantis tembus kerumunan sampai SOP diperbaiki. #KeadilanUntukAffan #ReformasiPolri #HukumUntukSemua,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961423754380075064,1.54E+18,ReformasiPolri,140
1.96E+18,29/08/2025 13:40,0,5. Jangan cuma salahkan sopir. Perkap 1/2009 bilang rantai komando ikut tanggung jawab. Kalau ada perintah di balik kejadian ini audit siapa memerintah apa. Jangan berhenti di istilah oknum ini soal sistem &amp; kendali komando. #KeadilanUntukAffan #ReformasiPolri,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961423597085552923,1.54E+18,ReformasiPolri,141
1.96E+18,29/08/2025 13:39,0,4. UU 22/2009 (Lalu Lintas) Pasal 310 &amp; 311: sopir yang lalai atau membahayakan sampai timbul korban meninggal bisa dipenjara 6 tahun. Aturan ini berlaku buat siapa pun di jalan termasuk sopir rantis. Jadi ini bukan sekadar urusan Propam. #ReformasiPolri #HukumUntukSemua,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961423433364861102,1.54E+18,ReformasiPolri,142
1.96E+18,29/08/2025 13:38,0,3. Melajukan rantis di area padat warga? Jelas nggak lolos tes perlu &amp; proporsional. SOP tegas: pakai kekuatan mematikan hanya kalau ada ancaman nyata ke nyawa. Bukan buat mengurai massa biasa apalagi sampai melindas orang yang nggak mengancam siapa pun. #ReformasiPolri,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961423271049793751,1.54E+18,ReformasiPolri,143
1.96E+18,29/08/2025 13:37,0,2. Benar polisi punya diskresi (UU 2/2002 Pasal 18). Tapi diskresi bukan tiket bebas bertindak. Ada aturannya: Perkap 1/2009 bilang semua tindakan harus legal perlu proporsional dan bisa dipertanggungjawabkan. #KeadilanUntukAffan #ReformasiPolri #HukumUntukSemua,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961422855662702943,1.54E+18,ReformasiPolri,144
